Case Number,Date of Crash,Crash Severity,Longitude,Latitude
20251465914,20250127,Property Damage Only,-91.8106594165,43.3415026237
20251465915,20250128,Property Damage Only,-93.2605218284,43.1846847952
20251465936,20250127,Property Damage Only,-91.444768363,40.4695110131
20251465937,20250121,Property Damage Only,-95.2381600468,42.8799538069
20251465939,20250127,Property Damage Only,-95.0331913105,42.6044967122
20251465940,20250128,Property Damage Only,-94.0217779309,42.2459615207
20251465944,20250124,Property Damage Only,-91.8254044664,42.4756622184
20251465946,20250127,Property Damage Only,-95.2497691125,42.1387741101
20251465956,20250127,Property Damage Only,-90.8450379038,42.5756147582
20251465958,20250127,Property Damage Only,-90.7391053702,42.5334994567
20251465969,20250121,Property Damage Only,-95.6708743567,40.8449869559
20251465971,20250127,Property Damage Only,-93.2514601245,41.1630149946
20251465981,20250128,Property Damage Only,-91.910303468,41.6703486225
20251465983,20250128,Property Damage Only,-92.3769344792,42.493838731
20251465984,20250128,Property Damage Only,-92.3769344792,42.493838731
20251465989,20250124,Property Damage Only,-95.3846765871,40.8415432707
20251465992,20250128,Property Damage Only,-90.9564767312,42.0047353283
20251465996,20250125,Property Damage Only,-91.7140386129,41.2985655469
20251466003,20250126,Property Damage Only,-92.0930868799,41.8541551967
20251466010,20250127,Property Damage Only,-94.471499477,40.7649473237
20251466024,20250128,Property Damage Only,-93.79631482,41.2921403336
20251466027,20250125,Property Damage Only,-92.5350352078,43.0675495757
20251466031,20250128,Property Damage Only,-93.9995726123,41.5176231
20251466041,20250128,Property Damage Only,-91.4816059379,41.9015752057
20251466043,20250128,Property Damage Only,-91.8090159474,42.0835952822
20251466050,20250128,Property Damage Only,-90.8749172342,41.9679231515
20251466057,20250127,Property Damage Only,-90.6688504283,41.5149709901
20251466060,20250128,Property Damage Only,-91.2618737752,41.4823416714
20251466068,20250129,Property Damage Only,-90.3918027226,42.0760589569
20251466084,20250128,Property Damage Only,-96.3761025951,42.5378352526
20251466087,20250121,Property Damage Only,-92.2388627967,42.370263307
20251466092,20250127,Property Damage Only,-91.2716098413,40.6636835502
20251466113,20250129,Property Damage Only,-96.4172969458,42.5291931559
20251466115,20250128,Property Damage Only,-95.0456077067,42.2538008263
20251466132,20250129,Property Damage Only,-93.1526821342,43.1626196295
20251466142,20250113,Property Damage Only,-94.7576168356,43.2455770063
20251466156,20250124,Property Damage Only,-95.1800431469,43.3628684011
20251466158,20250128,Property Damage Only,-92.2026197454,42.7730576747
20251466160,20250128,Property Damage Only,-92.2389102867,42.3703536824
20251466171,20250129,Property Damage Only,-92.0382120332,42.1747998679
20251466178,20250129,Property Damage Only,-93.5760176664,41.6298099473
20251466180,20250122,Possible/Unknown Injury Crash,-94.6141125881,41.2720480188
20251466199,20250129,Property Damage Only,-95.9379940652,43.4326138313
20251466229,20250129,Property Damage Only,-96.296739121,42.5475411993
20251466236,20250128,Property Damage Only,-90.5469029293,41.538380553
20251466242,20250129,Property Damage Only,-93.7326677879,41.7869197617
20251466251,20250126,Property Damage Only,-92.8931380388,42.0003895628
20251466253,20250129,Property Damage Only,-93.6616132337,41.1908991643
20251466264,20250110,Property Damage Only,-92.0550104342,42.3806210521
20251466265,20250130,Property Damage Only,-95.5541458984,42.8073056952
20251466269,20250128,Property Damage Only,-91.6956283531,41.2933952643
20251466274,20250130,Property Damage Only,-94.1936701796,42.7316459926
20251466281,20250111,Property Damage Only,-91.8892449347,42.3560795829
20251466282,20250129,Property Damage Only,-91.9141266703,42.4975296315
20251466284,20250114,Property Damage Only,-92.9593275488,42.0075023251
20251466295,20250125,Property Damage Only,-96.4509096204,43.2426920552
20251466298,20250129,Property Damage Only,-95.1284000557,43.4010826405
20251466301,20250129,Possible/Unknown Injury Crash,-91.3616496786,41.2840455924
20251466339,20250130,Property Damage Only,-91.5666209195,43.1929033662
20251466350,20250130,Property Damage Only,-94.3119524988,42.5162375716
20251466363,20250130,Property Damage Only,-91.3003999043,42.883311832
20251466364,20250128,Property Damage Only,-93.3362708905,43.1480447357
20251466367,20250130,Property Damage Only,-91.509305828,41.9250668195
20251466372,20250130,Property Damage Only,-90.5563991326,41.6949771087
20251466390,20250130,Property Damage Only,-91.3159634059,42.2042502388
20251466395,20250130,Property Damage Only,-93.5634680305,41.257106257
20251466397,20250128,Property Damage Only,-93.20423074,41.6852590068
20251466401,20250130,Property Damage Only,-91.3658601771,40.6237985532
20251466404,20250131,Property Damage Only,-90.7408496095,42.5009889528
20251466408,20250129,Property Damage Only,-93.833547574,41.6292307779
20251466427,20250131,Property Damage Only,-93.5480154911,41.6730551555
20251466438,20250106,Property Damage Only,-93.6590279314,42.0155069756
20251466476,20250201,Property Damage Only,-91.3567222256,42.9609464334
20251466486,20250131,Property Damage Only,-92.1907114848,42.9859114008
20251466487,20250131,Property Damage Only,-91.1215583321,41.0124806989
20251466498,20250131,Property Damage Only,-93.6326843542,40.7555331316
20251466503,20250131,Property Damage Only,-93.1839106011,43.284110602
20251466506,20250130,Property Damage Only,-95.8427553625,41.3147038685
20251466517,20250131,Property Damage Only,-92.2977352601,41.9374242793
20251466518,20250131,Property Damage Only,-90.6400395969,42.0036523582
20251466526,20250115,Property Damage Only,-92.5946883524,42.4640245379
20251466550,20250131,Property Damage Only,-93.2623742185,42.5095513699
20251466559,20250130,Property Damage Only,-92.1688109191,42.4685717772
20251466560,20250131,Property Damage Only,-92.2986644764,42.3802451383
20251466564,20250131,Property Damage Only,-90.2618798045,41.873709392
20251466579,20250201,Property Damage Only,-91.1809784321,41.354154659
20251466581,20250201,Property Damage Only,-91.1586844085,40.8551033379
20251466595,20250201,Property Damage Only,-93.7817475796,41.1120299479
20251466599,20250201,Property Damage Only,-94.1780481734,42.5170260546
20251466606,20250201,Property Damage Only,-95.232975753,41.0321681844
20251466625,20250202,Property Damage Only,-90.7391670355,42.4885825235
20251466643,20250202,Property Damage Only,-94.013316166,41.2555661019
20251466651,20250129,Property Damage Only,-92.0643989918,41.8180330103
20251466656,20250201,Property Damage Only,-90.5674779875,41.7943247999
20251466659,20250201,Property Damage Only,-92.4085530271,42.4547676587
20251466660,20250202,Property Damage Only,-95.141934392,43.3579701983
20251466674,20250201,Property Damage Only,-91.165606476,41.4145370185
20251466684,20250131,Property Damage Only,-92.2751753048,42.5054612266
20251466692,20250130,Property Damage Only,-91.5779647989,42.0172718723
20251466694,20250203,Property Damage Only,-92.2762448217,43.1838537742
20251466696,20250131,Property Damage Only,-93.3976685446,42.0077393927
20251466698,20250201,Property Damage Only,-91.2991612097,40.6362034652
20251466699,20250201,Property Damage Only,-93.5815162484,42.0899415439
20251466724,20250201,Property Damage Only,-91.8003724857,43.2592561677
20251466729,20250201,Property Damage Only,-91.5881356141,42.5029644889
20251466731,20250131,Property Damage Only,-90.6816358848,42.5518738352
20251466733,20250202,Property Damage Only,-90.7658995484,42.4694214097
20251466734,20250131,Property Damage Only,-92.6502427955,43.0327501246
20251466736,20250201,Property Damage Only,-93.2322275996,41.6619493267
20251466746,20250203,Property Damage Only,-91.5689363232,43.154374521
20251466754,20250202,Property Damage Only,-91.8097854746,43.4133394867
20251466763,20250202,Property Damage Only,-92.6408073967,41.2178308528
20251466773,20250201,Property Damage Only,-93.7189721822,41.4150085166
20251466775,20250131,Property Damage Only,-94.2144112728,41.5179959121
20251466795,20250203,Property Damage Only,-91.4433309619,40.4576904617
20251466804,20250130,Property Damage Only,-91.196937586,41.2474815949
20251466805,20250131,Property Damage Only,-93.5087290564,42.4479508921
20251466808,20250202,Property Damage Only,-91.2835431274,40.6481063393
20251466814,20250203,Property Damage Only,-93.4187837064,41.6001178692
20251466816,20250130,Property Damage Only,-91.3465403383,41.7455357423
20251466817,20250203,Property Damage Only,-91.2496269913,41.7258074727
20251466820,20250201,Property Damage Only,-91.371758494,40.9053388645
20251466836,20250201,Property Damage Only,-92.5443537843,42.8769938258
20251466837,20250201,Property Damage Only,-92.1624058587,42.6821218125
20251466847,20250203,Property Damage Only,-95.8031146797,41.0463823111
20251466859,20250202,Property Damage Only,-93.1162369833,40.6584374571
20251466877,20250131,Property Damage Only,-92.9416425536,41.3887580749
20251466880,20250124,Property Damage Only,-94.5498235783,42.5169412905
20251466883,20250129,Property Damage Only,-91.8957983963,41.7661878752
20251466886,20250203,Property Damage Only,-91.6260118604,42.9362567315
20251466888,20250201,Property Damage Only,-94.8272275766,40.9799040378
20251466889,20250131,Property Damage Only,-93.0920366304,40.7465193587
20251466901,20250204,Property Damage Only,-91.1588797481,40.7987534967
20251466911,20250203,Property Damage Only,-93.5590615599,41.4399467343
20251466923,20250203,Property Damage Only,-96.2679275568,42.6814983415
20251466930,20250203,Property Damage Only,-92.4834581595,41.3188672237
20251466933,20250201,Property Damage Only,-92.3103819503,41.0024316944
20251466934,20250202,Property Damage Only,-92.6178476008,41.1451980933
20251466943,20250110,Property Damage Only,-93.6203911203,41.6738041523
20251466963,20250204,Property Damage Only,-96.0567585151,43.0187299342
20251466972,20250203,Property Damage Only,-91.2568098375,40.832865615
20251466973,20250204,Property Damage Only,-91.0316307359,40.9870016366
20251466976,20250124,Property Damage Only,-93.9180551053,41.8329817883
20251466983,20250204,Property Damage Only,-91.1480134247,40.8144063312
20251466985,20250203,Property Damage Only,-91.8416071971,41.5963685332
20251466987,20250129,Property Damage Only,-94.6214432091,42.0470411811
20251467001,20250204,Property Damage Only,-91.9785784972,41.2364432677
20251467004,20250204,Property Damage Only,-90.6089380617,42.0487038201
20251467026,20250202,Property Damage Only,-92.0449162822,40.9880796041
20251467027,20250204,Property Damage Only,-91.5448879013,41.0416097673
20251467034,20250204,Property Damage Only,-90.5817599882,42.1324724542
20251467047,20250204,Property Damage Only,-93.6786654309,42.0665406703
20251467063,20250203,Property Damage Only,-91.418256023,40.6319150221
20251467090,20250131,Property Damage Only,-93.0514150176,42.419321516
20251467096,20250204,Property Damage Only,-91.3818119,40.6241673491
20251467139,20250116,Property Damage Only,-93.3941308891,42.4481050218
20251467142,20250119,Property Damage Only,-93.2538487181,42.360728839
20251467154,20250205,Property Damage Only,-91.1806927265,41.1024057808
20251467155,20250202,Property Damage Only,-95.3450509582,42.0762927722
20251467158,20250131,Possible/Unknown Injury Crash,-92.4048366993,41.7246924796
20251467197,20250203,Property Damage Only,-92.4571477343,42.4987766837
20251467273,20250203,Property Damage Only,-90.4497520861,41.5495500994
20251467284,20250130,Property Damage Only,-93.174729437,42.2451652274
20251467295,20250204,Property Damage Only,-91.5264442581,40.7212493548
20251467300,20250206,Property Damage Only,-93.8353282197,42.3946662862
20251467328,20250205,Property Damage Only,-92.3766762602,42.6604970332
20251467342,20250201,Property Damage Only,-91.3309991887,41.277858543
20251467370,20250201,Property Damage Only,-92.9599950039,41.3816408799
20251467371,20250204,Property Damage Only,-92.9919583558,41.225921355
20251467379,20250204,Property Damage Only,-91.8715992685,41.8275771821
20251467398,20250130,Property Damage Only,-91.5630886905,40.667850865
20251467445,20250205,Property Damage Only,-91.2164987706,43.0177743109
20251467487,20250206,Property Damage Only,-93.5814738317,42.0720548656
20251467496,20250207,Property Damage Only,-93.0835763712,43.227372326
20251467501,20250206,Property Damage Only,-93.7192355303,41.2640212372
20251467506,20250207,Property Damage Only,-94.6785970691,43.0013878316
20251467510,20250207,Property Damage Only,-90.3509304817,41.7521307925
20251467523,20250206,Property Damage Only,-94.0572462327,41.6884495463
20251467534,20250131,Property Damage Only,-94.5581566213,43.1119588996
20251467546,20250207,Property Damage Only,-94.3835621417,41.6889289774
20251467608,20250206,Property Damage Only,-92.9855859976,40.7394923788
20251467617,20250207,Property Damage Only,-93.9982678536,40.7245823013
20251467622,20250207,Property Damage Only,-91.4866612131,42.0196977256
20251467623,20250207,Property Damage Only,-94.698766892,43.1192411113
20251467626,20250207,Property Damage Only,-90.7700872761,41.8293207325
20251467637,20250201,Property Damage Only,-94.961292087,40.7275026065
20251467643,20250207,Property Damage Only,-93.4181310033,43.2422348776
20251467644,20250130,Property Damage Only,-94.6185241074,40.7993530898
20251467648,20250206,Property Damage Only,-93.1813873037,43.1190752197
20251467664,20250206,Property Damage Only,-91.2716098392,40.666890447
20251467666,20250207,Property Damage Only,-91.4439118738,40.4887236769
20251467685,20250206,Property Damage Only,-91.1143200786,41.0148485513
20251467691,20250208,Property Damage Only,-90.2327585362,41.8510459241
20251467699,20250208,Property Damage Only,-90.7655101498,42.1206290236
20251467708,20250208,Property Damage Only,-94.2797863815,42.516033992
20251467710,20250205,Property Damage Only,-91.4691807064,43.2403734093
20251467717,20250208,Possible/Unknown Injury Crash,-93.3157079129,43.1336415175
20251467738,20250209,Property Damage Only,-93.3863954701,41.6442496549
20251467749,20250209,Property Damage Only,-96.5813361062,42.6967169078
20251467770,20250208,Property Damage Only,-91.5018070532,41.9218619761
